ROI,Expected Value,Cost,Input Skins,Output Breakdown
96.16%,£31.73,£33.00,"[['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)]]",AWP | Fever Dream (Factory New) @ 0.0193 (33.33%) → £20.20; CZ75-Auto | Xiangliu (Factory New) @ 0.0196 (33.33%) → £20.94; M4A1-S | Decimator (Factory New) @ 0.0298 (33.33%) → £54.06
96.16%,£31.73,£33.00,"[['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)]]",AWP | Fever Dream (Factory New) @ 0.0193 (33.33%) → £20.20; CZ75-Auto | Xiangliu (Factory New) @ 0.0196 (33.33%) → £20.94; M4A1-S | Decimator (Factory New) @ 0.0298 (33.33%) → £54.06
96.16%,£31.73,£33.00,"[['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)]]",AWP | Fever Dream (Factory New) @ 0.0193 (33.33%) → £20.20; CZ75-Auto | Xiangliu (Factory New) @ 0.0196 (33.33%) → £20.94; M4A1-S | Decimator (Factory New) @ 0.0298 (33.33%) → £54.06
96.16%,£31.73,£33.00,"[['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)], ['MAC-10 | Last Dive (Factory New)', 'The Spectrum Collection', 'Restricted', 0.035, np.float64(3.3)]]",AWP | Fever Dream (Factory New) @ 0.0193 (33.33%) → £20.20; CZ75-Auto | Xiangliu (Factory New) @ 0.0196 (33.33%) → £20.94; M4A1-S | Decimator (Factory New) @ 0.0298 (33.33%) → £54.06
96.04%,£15.37,£16.00,"[['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)]]",AUG | Syd Mead (Factory New) @ 0.0280 (33.33%) → £10.78; MP9 | Airlock (Factory New) @ 0.0350 (33.33%) → £13.24; Tec-9 | Fuel Injector (Factory New) @ 0.0350 (33.33%) → £22.08
96.04%,£4.61,£4.80,"[['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)]]",AUG | Death by Puppy (Field-Tested) @ 0.2900 (33.33%) → £5.10; MP9 | Hydra (Battle-Scarred) @ 0.7250 (33.33%) → £4.80; P90 | Nostalgia (Well-Worn) @ 0.4132 (33.33%) → £3.93
96.04%,£4.61,£4.80,"[['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)]]",AUG | Death by Puppy (Field-Tested) @ 0.2900 (33.33%) → £5.10; MP9 | Hydra (Battle-Scarred) @ 0.7250 (33.33%) → £4.80; P90 | Nostalgia (Well-Worn) @ 0.4132 (33.33%) → £3.93
96.04%,£4.61,£4.80,"[['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)]]",AUG | Death by Puppy (Field-Tested) @ 0.2900 (33.33%) → £5.10; MP9 | Hydra (Battle-Scarred) @ 0.7250 (33.33%) → £4.80; P90 | Nostalgia (Well-Worn) @ 0.4132 (33.33%) → £3.93
96.04%,£15.37,£16.00,"[['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)]]",AUG | Syd Mead (Factory New) @ 0.0280 (33.33%) → £10.78; MP9 | Airlock (Factory New) @ 0.0350 (33.33%) → £13.24; Tec-9 | Fuel Injector (Factory New) @ 0.0350 (33.33%) → £22.08
96.04%,£4.61,£4.80,"[['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)]]",AUG | Death by Puppy (Field-Tested) @ 0.2900 (33.33%) → £5.10; MP9 | Hydra (Battle-Scarred) @ 0.7250 (33.33%) → £4.80; P90 | Nostalgia (Well-Worn) @ 0.4132 (33.33%) → £3.93
96.04%,£15.37,£16.00,"[['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)]]",AUG | Syd Mead (Factory New) @ 0.0280 (33.33%) → £10.78; MP9 | Airlock (Factory New) @ 0.0350 (33.33%) → £13.24; Tec-9 | Fuel Injector (Factory New) @ 0.0350 (33.33%) → £22.08
96.04%,£15.37,£16.00,"[['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)], ['MAG-7 | Petroglyph (Factory New)', 'The Gamma 2 Collection', 'Restricted', 0.035, np.float64(1.6)]]",AUG | Syd Mead (Factory New) @ 0.0280 (33.33%) → £10.78; MP9 | Airlock (Factory New) @ 0.0350 (33.33%) → £13.24; Tec-9 | Fuel Injector (Factory New) @ 0.0350 (33.33%) → £22.08
96.04%,£4.61,£4.80,"[['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)], ['UMP-45 | Plastique (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.48)]]",AUG | Death by Puppy (Field-Tested) @ 0.2900 (33.33%) → £5.10; MP9 | Hydra (Battle-Scarred) @ 0.7250 (33.33%) → £4.80; P90 | Nostalgia (Well-Worn) @ 0.4132 (33.33%) → £3.93
95.96%,£3.17,£3.30,"[['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)]]",M4A1-S | Leaded Glass (Field-Tested) @ 0.2905 (33.33%) → £4.65; PP-Bizon | High Roller (Well-Worn) @ 0.4150 (33.33%) → £2.17; R8 Revolver | Llama Cannon (Field-Tested) @ 0.3080 (33.33%) → £2.68
95.96%,£3.17,£3.30,"[['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)]]",M4A1-S | Leaded Glass (Field-Tested) @ 0.2905 (33.33%) → £4.65; PP-Bizon | High Roller (Well-Worn) @ 0.4150 (33.33%) → £2.17; R8 Revolver | Llama Cannon (Field-Tested) @ 0.3080 (33.33%) → £2.68
95.96%,£3.17,£3.30,"[['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['SG 553 | Phantom (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)]]",M4A1-S | Leaded Glass (Field-Tested) @ 0.2905 (33.33%) → £4.65; PP-Bizon | High Roller (Well-Worn) @ 0.4150 (33.33%) → £2.17; R8 Revolver | Llama Cannon (Field-Tested) @ 0.3080 (33.33%) → £2.68
95.96%,£3.17,£3.30,"[['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)], ['XM1014 | Ziggy (Well-Worn)', 'The Spectrum 2 Collection', 'Restricted', 0.415, np.float64(0.33)]]",M4A1-S | Leaded Glass (Field-Tested) @ 0.2905 (33.33%) → £4.65; PP-Bizon | High Roller (Well-Worn) @ 0.4150 (33.33%) → £2.17; R8 Revolver | Llama Cannon (Field-Tested) @ 0.3080 (33.33%) → £2.68
